,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215
wx,0.21565438368655893,-0.12392943593459017,0.19105422679054784,-0.18783522740718425,-0.1537814338267194,0.20756964108311288,-0.01775573289286877,-0.11448022059720953,0.019824609037900596,-0.2530253741054001,0.1617761777091255,0.010618455292840619,-0.13199964283783028,0.22003932020837083,-0.20028387077915477,0.0050877039461643654,0.30930678524818056,-0.014358109427442443,0.3002930578278129,0.1990313091853112,-0.1853751900182715,0.3536245199275892,0.35073310579024475,0.23518501347194862,0.1272634069705519,-0.34819746825702724,0.4379432955239161,-0.19729755916127026,0.273510099563885,0.20683320919916245,0.26815268524253055,0.3204513968009565,0.35702156022955067,-0.22966862453494613,0.07727762933699517,-0.027410524602124568,0.2913173605796039,0.22072952299927362,0.18795635216494322,0.11937666022662125,-0.057993266078737435,0.23882371869658675,0.11602454742675383,0.12196842793017361,0.25199299585389234,-0.2112586195761795,-0.21934198132555596,0.1742453757342014,-0.10450414399625693,0.01964991841925749,0.00459651710993917,0.07987246077794583,-0.028022233866276763,0.10998932241513092,0.005005905258134504,-0.054500096680029926,0.09599626517407786,0.078923939260263,0.16116711708386974,0.033898583153579014,0.0828447747475983,-0.12030250928509059,-0.14426984208583193,-0.013319840293068624,0.10683701455253843,-0.06739202272011773,-0.014911701868593913,-0.07061777684961824,-0.09098273308915851,0.04336310326620948,0.1051577301963297,0.0730522771080321
wy,0.017402216857576213,0.20512660204854014,-0.16117092277123923,-0.16654880054388138,-0.19743697094672488,0.07709109417064361,-0.1775977471034282,0.03951147847008639,0.15748631792676093,-0.0019467811589643704,-0.03174671508952672,0.18708877294776194,0.12971765363841115,0.1107855970788333,-0.13389171107482706,-0.2933909686203922,0.1754536189330439,0.32721041766811837,-0.04486170890980693,-0.27120204159900435,0.28668406691450127,0.07412325412109672,0.12273025343787963,-0.30931510281428476,-0.37465872161771047,0.26217765672452636,-0.0011359389752526332,-0.3009254443729173,0.25350600958283925,0.37510118622315763,0.2485404279518352,-0.15103905087821304,-0.018376647594180853,0.24228509891135214,0.283997668723649,-0.3215630369554443,-0.1807255175722673,-0.17518316841336593,0.14701423112173082,0.19207010022607138,-0.2367984929297378,0.07061005871280528,0.2187316786515982,0.22993719497596285,0.1069622404451859,-0.12674478985464024,-0.03314130624120027,-0.07202273518445985,-0.16514954238950116,0.17544698317496982,0.17931703037843438,0.1788709411817517,0.15324589608926426,-0.06836791794394197,0.11635252499920586,0.10691724108660697,0.07669098065887808,0.15480794467530987,0.08774920605254155,0.19022990289347502,-0.14680417800002324,0.10371573553421802,0.022911451472061032,-0.13473239245452276,0.053945371318316344,0.06658087788430694,0.07425113087006138,0.05326965040319806,-0.015187513182349413,-0.1382483800804068,0.04757018065332505,-0.01835890226305932
T_DL_Avg,0.6811313444401395,0.6871367686943045,0.689267725687718,0.6886865555986051,0.6877179387834174,0.6871367686943045,0.686943045331267,0.6882991088725301,0.6927547462223944,0.6970166602092213,0.6956605966679581,0.6937233630375824,0.6923672994963194,0.6927547462223944,0.6968229368461837,0.7005036807438977,0.7014722975590857,0.6997287872917474,0.6966292134831461,0.6933359163115071,0.6898488957768307,0.6848120883378536,0.6795815575358388,0.6735761332816739,0.6679581557535839,0.6611778380472686,0.654010073614878,0.6474234792716003,0.6418055017435104,0.6359938008523828,0.6290197597830298,0.6204959318093762,0.6102285935683843,0.599767531964355,0.589500193723363,0.579814025571484,0.5697404106935297,0.5585044556373499,0.5470747772181325,0.5360325455249904,0.5255714839209609,0.5170476559473073,0.5094924447888416,0.503293297171639,0.49786904300658663,0.49302595893064705,0.4883765982177451,0.48353351414180556,0.478690430065866,0.47384734598992645,0.469391708640062,0.46512979465323523,0.4618364974815963,0.4583494769469198,0.4542812863231306,0.44982564897326616,0.445757458349477,0.4420767144517629,0.43955831073227436,0.43839597055404883,0.43723363037582336,0.43568384347152267,0.43355288647810925,0.4310344827586207,0.4279349089500194,0.4242541650523053,0.42018597442851613,0.4157303370786517,0.41127469972878733,0.4075939558310732,0.40720650910499806,0.4068190623789229
TIMESTAMP,2019-05-09 12:00:00,2019-05-09 12:10:00,2019-05-09 12:20:00,2019-05-09 12:30:00,2019-05-09 12:40:00,2019-05-09 12:50:00,2019-05-09 13:00:00,2019-05-09 13:10:00,2019-05-09 13:20:00,2019-05-09 13:30:00,2019-05-09 13:40:00,2019-05-09 13:50:00,2019-05-09 14:00:00,2019-05-09 14:10:00,2019-05-09 14:20:00,2019-05-09 14:30:00,2019-05-09 14:40:00,2019-05-09 14:50:00,2019-05-09 15:00:00,2019-05-09 15:10:00,2019-05-09 15:20:00,2019-05-09 15:30:00,2019-05-09 15:40:00,2019-05-09 15:50:00,2019-05-09 16:00:00,2019-05-09 16:10:00,2019-05-09 16:20:00,2019-05-09 16:30:00,2019-05-09 16:40:00,2019-05-09 16:50:00,2019-05-09 17:00:00,2019-05-09 17:10:00,2019-05-09 17:20:00,2019-05-09 17:30:00,2019-05-09 17:40:00,2019-05-09 17:50:00,2019-05-09 18:00:00,2019-05-09 18:10:00,2019-05-09 18:20:00,2019-05-09 18:30:00,2019-05-09 18:40:00,2019-05-09 18:50:00,2019-05-09 19:00:00,2019-05-09 19:10:00,2019-05-09 19:20:00,2019-05-09 19:30:00,2019-05-09 19:40:00,2019-05-09 19:50:00,2019-05-09 20:00:00,2019-05-09 20:10:00,2019-05-09 20:20:00,2019-05-09 20:30:00,2019-05-09 20:40:00,2019-05-09 20:50:00,2019-05-09 21:00:00,2019-05-09 21:10:00,2019-05-09 21:20:00,2019-05-09 21:30:00,2019-05-09 21:40:00,2019-05-09 21:50:00,2019-05-09 22:00:00,2019-05-09 22:10:00,2019-05-09 22:20:00,2019-05-09 22:30:00,2019-05-09 22:40:00,2019-05-09 22:50:00,2019-05-09 23:00:00,2019-05-09 23:10:00,2019-05-09 23:20:00,2019-05-09 23:30:00,2019-05-09 23:40:00,2019-05-09 23:50:00
wx,-0.2608874872991631,0.0780124061796037,0.29084790603347854,-0.15616101841245086,0.32533062244142485,0.22890949002499808,0.3304286446047117,0.038135781479630905,-0.3008726204429803,0.23802439934571643,-0.3167431458166701,0.20167004687027365,0.19034401406329782,-0.32766218713273926,0.11249580279062175,-0.1875069708141959,0.09877613366186894,-0.10640062159927752,-0.19410466530280956,0.1950177381999654,-0.23336780965879533,0.011286773623442154,-0.08114980744468887,-0.07957529028801641,-0.08315923606622028,0.3844543727445116,-0.09482456952382871,0.20533250243895185,0.10032678029621156,0.2609270678642401,-0.4206492548234628,-0.4243851819892476,0.14463769073039046,-0.40980226060816194,0.47329816085558746,0.36596557217036924,0.45917814133366175,-0.3252806586370445,0.0748287138608276,0.24100417286116516,0.34150301730442206,-0.06961064981396262,0.13208709773448732,-0.14201678665329656,-0.25434915918062556,0.19416146075302515,-0.25541112261914395,-0.07569778351064933,-0.27313388952786466,0.3297396280147193,0.24569556983373397,-0.15206153306757986,0.13217950662350628,-0.004904038250297718,0.11587873604442338,-0.0032827036456645926,0.10867138160024362,0.09388689362588173,-0.14800432808085162,-0.05281573615337585,-0.10532507055100288,0.12157504147942728,0.01909896205387926,-0.05540137225954408,0.08106353991731796,-0.06645118226545323,0.06935357167785108,-0.03633828941620641,-0.022603130306641527,0.06619764077668136,-0.07808254964739438,-0.08971325207698738
wy,-0.17573415951313381,-0.33716495150509246,0.17243630406265578,0.23135831908877608,0.08025828348882047,0.25200330167913787,-0.016153319795247766,-0.26746757722591963,0.061731565524274196,-0.17532387368855545,0.0978317099482428,-0.1820305948011411,-0.2099355500777842,0.034667013810258655,-0.23302928538561288,0.18393832402489818,0.22338055509300866,0.19053879802900425,-0.08120635933961182,-0.08358589552665546,0.02085344033359261,-0.20225465399760054,-0.17163462978309035,0.08335026719172307,0.07901891327517498,-0.007255734718843597,-0.36144214803214275,0.31939465945183965,-0.3782828719527375,0.3058486852372977,-0.199578988585002,-0.14481465049327089,0.3403284343850575,-0.008767617416375259,0.03696381770213589,0.14170161780262872,0.08886217144890164,-0.19553970330439857,0.4133492723318307,0.23892218290247166,0.21682129726186972,0.3449823887033871,-0.36789411729353644,0.34814162016655315,-0.23160414829019615,0.1099135442249776,-0.016235731356980865,0.3135785113349846,0.21000126469219021,-0.11869447391861218,-0.05749571810780424,0.0475437152161861,0.015295919577585042,0.11415035690130386,0.04257982378265268,-0.1250415249848968,-0.06507701082927027,-0.10790612277006977,-0.058486350723070506,0.11801022385067642,-0.08680023907882754,-0.07265982181451089,-0.09931674366511621,0.09245186421047234,-0.08416134393188619,-0.06910519428789763,-0.03552909859265317,-0.08747639010344607,0.08846923461115305,0.06550927256513342,-0.056043836892170656,-0.07635285520539545
T_DL_Avg,0.6022859356838435,0.5999612553273925,0.5982177450600542,0.596474234792716,0.5986051917861294,0.6015110422316932,0.6028671057729562,0.6046106160402945,0.6067415730337079,0.6106160402944595,0.611778380472685,0.6102285935683843,0.6071290197597831,0.6051917861294072,0.6049980627663697,0.6040294459511817,0.6001549786904301,0.5970554048818287,0.5933746609841147,0.5898876404494382,0.5869817900038745,0.5879504068190624,0.5916311507167764,0.5972491282448663,0.601123595505618,0.6071290197597831,0.6106160402944595,0.6102285935683843,0.6069352963967455,0.6017047655947307,0.5947307245253778,0.5848508330104611,0.5740023246803565,0.5641224331654398,0.5540488182874855,0.5439752034095312,0.534289035257652,0.5242154203796978,0.5149166989538938,0.5069740410693531,0.4998062766369625,0.49360712901975984,0.4881828748547075,0.4831460674157304,0.47849670670282834,0.47384734598992645,0.46842309182487407,0.46299883765982175,0.45873692367299496,0.4550561797752809,0.45215032932971716,0.44905075552111584,0.44459511817125147,0.438783417280124,0.4320030995738086,0.42599767531964355,0.42096086788066645,0.4170864006199148,0.4134056567222007,0.4103060829135994,0.4075939558310732,0.40565672220069743,0.40410693529639674,0.40120108485083306,0.39752034095311894,0.3944207671445176,0.3911274699728788,0.3872530027121271,0.3837659821774506,0.3804726850058117,0.37698566447113524,0.37446726075164666
TIMESTAMP,2019-05-11 12:00:00,2019-05-11 12:10:00,2019-05-11 12:20:00,2019-05-11 12:30:00,2019-05-11 12:40:00,2019-05-11 12:50:00,2019-05-11 13:00:00,2019-05-11 13:10:00,2019-05-11 13:20:00,2019-05-11 13:30:00,2019-05-11 13:40:00,2019-05-11 13:50:00,2019-05-11 14:00:00,2019-05-11 14:10:00,2019-05-11 14:20:00,2019-05-11 14:30:00,2019-05-11 14:40:00,2019-05-11 14:50:00,2019-05-11 15:00:00,2019-05-11 15:10:00,2019-05-11 15:20:00,2019-05-11 15:30:00,2019-05-11 15:40:00,2019-05-11 15:50:00,2019-05-11 16:00:00,2019-05-11 16:10:00,2019-05-11 16:20:00,2019-05-11 16:30:00,2019-05-11 16:40:00,2019-05-11 16:50:00,2019-05-11 17:00:00,2019-05-11 17:10:00,2019-05-11 17:20:00,2019-05-11 17:30:00,2019-05-11 17:40:00,2019-05-11 17:50:00,2019-05-11 18:00:00,2019-05-11 18:10:00,2019-05-11 18:20:00,2019-05-11 18:30:00,2019-05-11 18:40:00,2019-05-11 18:50:00,2019-05-11 19:00:00,2019-05-11 19:10:00,2019-05-11 19:20:00,2019-05-11 19:30:00,2019-05-11 19:40:00,2019-05-11 19:50:00,2019-05-11 20:00:00,2019-05-11 20:10:00,2019-05-11 20:20:00,2019-05-11 20:30:00,2019-05-11 20:40:00,2019-05-11 20:50:00,2019-05-11 21:00:00,2019-05-11 21:10:00,2019-05-11 21:20:00,2019-05-11 21:30:00,2019-05-11 21:40:00,2019-05-11 21:50:00,2019-05-11 22:00:00,2019-05-11 22:10:00,2019-05-11 22:20:00,2019-05-11 22:30:00,2019-05-11 22:40:00,2019-05-11 22:50:00,2019-05-11 23:00:00,2019-05-11 23:10:00,2019-05-11 23:20:00,2019-05-11 23:30:00,2019-05-11 23:40:00,2019-05-11 23:50:00
wx,0.1695839093462437,-0.04220833129901749,0.14126703720052788,0.11313151359439638,-0.1414148949018499,0.2223203179531696,-0.06038044973686764,0.22769120653665167,-0.21046512847190488,0.10775111476824108,-0.1942241143276113,-0.1831476827523797,-0.013297311004551008,-0.17384479582361081,0.1763194970081184,-0.170195671600087,0.16718549749727907,-0.16065578580690787,-0.0841660912820069,0.08196166985810391,0.08950037941163301,-0.18688592828610245,0.1884328941007379,0.1581784683282823,-0.14608863599013286,0.07906622259670669,0.09701405917908378,-0.02977616203237871,0.09408845939251519,0.03887479643463067,-0.16247593887826062,0.07668749476065448,-0.020956026641107885,0.07354785656096263,-0.06254205828760988,0.07257380550336544,-0.01696390515462763,0.16641419008490319,-0.18261842593912173,-0.32530072525109915,0.2744529689752952,0.3274466448313985,0.2107320590211203,0.05368441133747434,0.03039696742687614,0.057106497531444624,0.12683838686646837,0.2384617743595587,0.23749194148538427,0.17976248868612923,0.048704547450267276,0.19911546803807295,0.16050981630769096,-0.1334421744327742,-0.12740279207531865,-0.031199240698812015,-0.016733367633231414,-0.1720617878169921,-0.15278420618496133,-0.25361649129564545,0.15704368968873467,-0.1839216070604822,-0.04645631535702678,0.00438444544834727,-0.06385196740034384,0.11912055525642994,0.2236704555163395,-0.22706272648505207,0.026989473995467028,0.09582964192506034,0.24543308379578055,-0.23351076556217998
wy,-0.10417984132177083,-0.19027661964264578,0.10772582333138353,0.11661431400812856,0.13413562203259888,-0.03262629208059218,-0.20351828717881712,0.03320746751368955,-0.08401439231495875,-0.1820267479267691,-0.0812563324838208,0.07330025555451823,-0.20453822580263278,-0.0936770759930899,0.04656732553520584,0.08130144055832857,0.10290132332093954,-0.08657011666333293,0.12469517425819406,0.06682418647703248,-0.13493262087157962,0.047819319062544205,-0.02140759202383316,-0.020585912790548513,-0.0035025301158447065,-0.12372948076193586,-0.13144908064256727,-0.15870021442887702,-0.16532963326626013,0.18149540756047666,0.004039941209094955,0.09021604856252825,0.10288397802247663,0.10687865491967613,0.053709890470655046,-0.02051244986159,-0.11096214310791917,0.08433245862162413,-0.161898241291139,-0.05144553644862031,-0.14267374166007205,-0.05860678787305091,-0.05998932620065906,-0.16588034699028814,0.14151668361459116,0.19695441590099402,-0.22221631572637765,-0.06959571865658336,0.038512203349587285,0.07895992860514853,0.17834746851818878,-0.013674234035201885,0.07110219253373289,0.17488026322027322,-0.20884880569313188,-0.27242798753901815,-0.24799784545723202,0.07231334019548384,0.191200516425847,-0.0010791222713299675,-0.1744539513058111,-0.05593165048959945,-0.2426946179097195,-0.2528363895709111,-0.30486471328990755,-0.21108627853241294,0.05050636665589814,-0.08763391876873304,-0.20860366536201,-0.20301878798545683,0.07672154288516894,-0.11503776821974414
T_DL_Avg,0.617396358000775,0.6212708252615265,0.6259201859744286,0.6323130569546688,0.6414180550174351,0.6499418829910887,0.6547849670670283,0.6571096474234793,0.6580782642386672,0.6590468810538552,0.6605966679581559,0.662340178225494,0.6642774118558699,0.6660209221232082,0.6671832623014335,0.6691204959318094,0.6720263463773731,0.6731886865555986,0.6735761332816739,0.6745447500968618,0.6774506005424255,0.6784192173576135,0.6762882603641999,0.6724137931034483,0.6683456024796591,0.6650523053080202,0.6617590081363812,0.6574970941495544,0.652072839984502,0.6454862456412244,0.6379310344827587,0.6288260364199924,0.6193335916311508,0.6111972103835723,0.6030608291359938,0.5947307245253778,0.5856257264626115,0.5753583882216196,0.5666408368849284,0.566834560247966,0.5747772181325068,0.5815575358388222,0.5860131731886866,0.5877566834560248,0.5864006199147618,0.5817512592018598,0.5759395583107323,0.5710964742347927,0.5674157303370787,0.563541263076327,0.5583107322743123,0.5517241379310345,0.5447500968616815,0.5373886090662534,0.5309957380860132,0.5261526540100736,0.5228593568384348,0.5197597830298334,0.5151104223169315,0.5112359550561798,0.5081363812475785,0.5050368074389772,0.5015497869043007,0.4986439364587369,0.4965129794653235,0.49457574583494773,0.4914761720263464,0.48702053467648204,0.48237117396358,0.4773343665246029,0.4734598992638513,0.47094149554436265
TIMESTAMP,2019-05-13 12:00:00,2019-05-13 12:10:00,2019-05-13 12:20:00,2019-05-13 12:30:00,2019-05-13 12:40:00,2019-05-13 12:50:00,2019-05-13 13:00:00,2019-05-13 13:10:00,2019-05-13 13:20:00,2019-05-13 13:30:00,2019-05-13 13:40:00,2019-05-13 13:50:00,2019-05-13 14:00:00,2019-05-13 14:10:00,2019-05-13 14:20:00,2019-05-13 14:30:00,2019-05-13 14:40:00,2019-05-13 14:50:00,2019-05-13 15:00:00,2019-05-13 15:10:00,2019-05-13 15:20:00,2019-05-13 15:30:00,2019-05-13 15:40:00,2019-05-13 15:50:00,2019-05-13 16:00:00,2019-05-13 16:10:00,2019-05-13 16:20:00,2019-05-13 16:30:00,2019-05-13 16:40:00,2019-05-13 16:50:00,2019-05-13 17:00:00,2019-05-13 17:10:00,2019-05-13 17:20:00,2019-05-13 17:30:00,2019-05-13 17:40:00,2019-05-13 17:50:00,2019-05-13 18:00:00,2019-05-13 18:10:00,2019-05-13 18:20:00,2019-05-13 18:30:00,2019-05-13 18:40:00,2019-05-13 18:50:00,2019-05-13 19:00:00,2019-05-13 19:10:00,2019-05-13 19:20:00,2019-05-13 19:30:00,2019-05-13 19:40:00,2019-05-13 19:50:00,2019-05-13 20:00:00,2019-05-13 20:10:00,2019-05-13 20:20:00,2019-05-13 20:30:00,2019-05-13 20:40:00,2019-05-13 20:50:00,2019-05-13 21:00:00,2019-05-13 21:10:00,2019-05-13 21:20:00,2019-05-13 21:30:00,2019-05-13 21:40:00,2019-05-13 21:50:00,2019-05-13 22:00:00,2019-05-13 22:10:00,2019-05-13 22:20:00,2019-05-13 22:30:00,2019-05-13 22:40:00,2019-05-13 22:50:00,2019-05-13 23:00:00,2019-05-13 23:10:00,2019-05-13 23:20:00,2019-05-13 23:30:00,2019-05-13 23:40:00,2019-05-13 23:50:00
wx,0.1907490710897093,0.17118348220059773,-0.21679501790139086,-0.14991631048605666,0.2522846790986205,-0.01739602118819104,-0.23674537922645106,0.03266850024467065,-0.13859382197101255,0.2383891390579947,-0.18442163721015878,0.10845531534113949,0.07964377993457845,-0.1348601746717992,-0.10984068751136135,-0.1564958145807297,-0.1578715554261154,0.1462140837445431,0.13669441135640661,0.10980431476093798,0.024842758125678346,-0.10119169268826651,-0.07955652380799445,0.06641650634557583,0.04528352148767792,0.051702268430666026,0.024940152548621527,-0.016079075668816133,-0.015642994103622743,0.04601297064584358,-0.002495205045225297,0.022467169640542378,-0.018452266531943883,-0.023572803829570808,0.049397592467269734,-0.1329987499419062,0.26307136299120504,-0.236898011193945,0.33683427151647294,-0.27305557979663075,0.17533239388863103,-0.2666045406358702,0.22260910581650517,-0.106280727752628,0.07179979224615858,0.1053874418336246,0.2226073708972726,0.0468838365885901,0.19982018517321384,-0.16385865487163723,-0.04525675892557895,0.17675119469230144,-0.2155278798243595,0.10286199598537353,-0.24940624860823624,-0.14638055999913177,-0.15864794133908683,-0.1235459389564586,-7.760896165723083e-06,-0.04810403871365519,0.22852622000544706,0.20515447537998113,0.24232528051855068,-0.05140622667577198,0.18593904467773428,-0.1874214272130125,0.23669692715115276,0.10792579562453405,-0.28303409963873166,0.285375321988999,0.06193311178983759,0.3213385321521473
wy,0.21725298619700076,-0.23194484950809335,-0.17963122090894232,-0.23881576527299686,-0.1130795875658702,-0.26758427389115175,0.1541236974520732,0.2595179458967783,-0.21263854424212356,-0.00776674893641304,0.09569154390275844,-0.11961829426078031,0.11573716040345508,-0.07557274967894778,0.13182184319320728,-0.04818326412283557,-0.04579205317201763,0.007017517626984039,-0.05594643002668629,-0.1339470898985126,0.12666114805640455,-0.058926518411330495,-0.03483175420701011,0.03790510935130496,0.049852004498838455,0.011956304149874853,0.016578973720655258,-0.022239714224376334,-0.0468000574196706,0.009468531688558919,-0.05234517827690737,-0.13416347908987408,0.06242927204997832,-0.0036863802658909455,0.03283706407897525,0.0037647157594634622,0.06970121158760136,-0.19534676320792546,-0.0009237371026296822,-0.07279924921897654,0.1669504708948099,-0.10570824199901162,-0.11296124215925706,0.2942291552113003,0.3055936206522312,0.2550836932619197,-0.12707712450877312,-0.23004743209702666,-0.13120225495272353,-0.021283898969257888,-0.14572137166446353,0.1042335581999983,0.09533204459570585,0.22488705649840685,-0.034856939226742135,-0.19622710900082727,0.16766168784744095,0.19144254857750181,-0.2492190627313081,-0.2513025668480841,-0.10338648362398403,0.1075717821581107,-0.008729379201657832,0.2811265264964124,-0.20655271861194288,-0.22288134238001503,-0.11181472711146019,0.22098141453497036,0.09360945563834774,-0.07669843466652398,-0.2957946062320718,-0.12094289481366466
T_DL_Avg,0.6819062378922899,0.6819062378922899,0.6830685780705154,0.6850058117008911,0.6867493219682295,0.6882991088725301,0.6900426191398683,0.691592406044169,0.6935296396745447,0.695273149941883,0.696241766757071,0.6981790003874467,0.702247191011236,0.7086400619914762,0.7136768694304534,0.7158078264238668,0.7167764432390547,0.7177450600542425,0.718907400232468,0.7210383572258815,0.722200697404107,0.7227818674932197,0.7239442076714452,0.7253002712127082,0.7260751646648586,0.725881441301821,0.7247191011235955,0.7239442076714452,0.7231693142192949,0.7196822936846183,0.7150329329717163,0.7063153816350253,0.6937233630375824,0.6855869817900039,0.6791941108097638,0.6735761332816739,0.6728012398295234,0.6772568771793879,0.6809376210771019,0.6805501743510268,0.6760945370011624,0.6689267725687719,0.6619527314994189,0.654978690430066,0.6493607129019761,0.6450987989151491,0.640061991476172,0.634056567222007,0.6278574196048043,0.6218519953506394,0.6135218907400233,0.6038357225881442,0.5955056179775281,0.5879504068190624,0.5819449825648974,0.5776830685780705,0.5745834947694692,0.5709027508717551,0.5660596667958155,0.5625726462611391,0.5600542425416506,0.5585044556373499,0.5571483920960868,0.5554048818287486,0.5555986051917862,0.5557923285548237,0.5548237117396358,0.5521115846571096,0.5478496706702829,0.5445563734986439,0.5418442464161178,0.5395195660596669
TIMESTAMP,2019-05-15 12:00:00,2019-05-15 12:10:00,2019-05-15 12:20:00,2019-05-15 12:30:00,2019-05-15 12:40:00,2019-05-15 12:50:00,2019-05-15 13:00:00,2019-05-15 13:10:00,2019-05-15 13:20:00,2019-05-15 13:30:00,2019-05-15 13:40:00,2019-05-15 13:50:00,2019-05-15 14:00:00,2019-05-15 14:10:00,2019-05-15 14:20:00,2019-05-15 14:30:00,2019-05-15 14:40:00,2019-05-15 14:50:00,2019-05-15 15:00:00,2019-05-15 15:10:00,2019-05-15 15:20:00,2019-05-15 15:30:00,2019-05-15 15:40:00,2019-05-15 15:50:00,2019-05-15 16:00:00,2019-05-15 16:10:00,2019-05-15 16:20:00,2019-05-15 16:30:00,2019-05-15 16:40:00,2019-05-15 16:50:00,2019-05-15 17:00:00,2019-05-15 17:10:00,2019-05-15 17:20:00,2019-05-15 17:30:00,2019-05-15 17:40:00,2019-05-15 17:50:00,2019-05-15 18:00:00,2019-05-15 18:10:00,2019-05-15 18:20:00,2019-05-15 18:30:00,2019-05-15 18:40:00,2019-05-15 18:50:00,2019-05-15 19:00:00,2019-05-15 19:10:00,2019-05-15 19:20:00,2019-05-15 19:30:00,2019-05-15 19:40:00,2019-05-15 19:50:00,2019-05-15 20:00:00,2019-05-15 20:10:00,2019-05-15 20:20:00,2019-05-15 20:30:00,2019-05-15 20:40:00,2019-05-15 20:50:00,2019-05-15 21:00:00,2019-05-15 21:10:00,2019-05-15 21:20:00,2019-05-15 21:30:00,2019-05-15 21:40:00,2019-05-15 21:50:00,2019-05-15 22:00:00,2019-05-15 22:10:00,2019-05-15 22:20:00,2019-05-15 22:30:00,2019-05-15 22:40:00,2019-05-15 22:50:00,2019-05-15 23:00:00,2019-05-15 23:10:00,2019-05-15 23:20:00,2019-05-15 23:30:00,2019-05-15 23:40:00,2019-05-15 23:50:00
wx,-0.25672936751115705,0.26238518388213616,0.173403284177304,-0.030898993145896718,0.001222767231582762,0.28321417752071326,-0.13694507669230138,0.09265542067888385,-0.06745361560336983,0.23846571381207557,-0.19237560828542877,0.0639679875288114,-0.1756250618835018,-0.027855975725564548,0.27496781937564757,-0.21924389086014584,-0.1854457945461828,0.1203092288401925,0.07896374821288403,-0.12203598883084384,0.0700163612810565,-0.13085531319715643,-0.07983083929733246,0.061933557064940026,-0.09669088434204075,-0.0008713412210338569,0.02221382025075369,0.12667895787838204,0.002647182406954942,-0.14372222162259146,0.18446900703100283,0.10237507610591064,-0.009104053230860939,0.0008715827660721138,0.022149983320294563,-0.04009410458955244,-0.02212814141695316,0.07291337569786586,-0.027722722608323983,0.02567450766912463,0.14259330686892138,0.16098216514783595,-0.08136768752578069,0.01532363015979952,-0.20319221013876532,0.193391319099239,0.0013194347186371337,-0.05898577833270165,0.09276135859040026,-0.06773753583907939,0.02850034229919292,-0.12148596652863608,-0.19108349869707175,-0.17727150598706037,-0.15260596123402662,0.048329387637698215,0.09267892374549051,0.06416962700421955,0.20605161506814196,-0.16982687705699445,0.19083919586818,0.042096671457824066,-0.08573022198951075,0.15558635922812403,0.06262370334132282,0.0845804496606536,-0.1799712846383612,-0.2649633389353808,-0.13797681755529026,0.028254647148889516,0.05251776179682363,0.1893333734676815
wy,0.01873283746267393,0.07390817794468224,0.20436327908634516,0.26504567368555426,0.2665364352747609,0.06986825764181813,0.25541178184592855,0.26951603912001837,-0.24266636517804635,-0.1363825401341681,0.22309085888202065,0.275280290524322,-0.2596739381477592,-0.3377675872659761,-0.16958391376329487,0.16995523150455197,-0.12945006580160714,-0.0917497436728152,0.17058792415374952,0.11575423708761241,-0.05329810883470825,0.005386108706225993,-0.000614219717677882,0.06161711065348158,0.08589158795265463,0.07343195851607795,0.061337288435046336,-0.09009416859129252,-0.12070895378716665,0.10189097335281876,0.10536823095906442,-0.10487786869480271,0.05758777542769673,0.0380946596822734,-0.044339754262267744,-0.03769162703467817,0.05424518597917353,0.025585107721442187,-0.08729179759847243,-0.13285437056835342,0.006475105074598932,-0.02944497144532967,-0.17830719532059144,0.19910058498813166,-0.014117866548403687,-0.07259578407867769,0.15977977337669758,0.10236103110955093,-0.07881532332486206,-0.07784260701331228,0.12064511004775752,-0.050330263048075446,0.014603877554071562,0.04911920867927949,-0.020519874041411465,-0.17087953644614473,0.16771857701491275,-0.1614757096645415,-0.024127892820564833,0.10742059061292981,0.11654044149556325,0.21054596447333648,-0.22763598337675864,-0.20500817991038192,-0.2547656717152266,-0.23625321843828603,-0.14805081881176071,0.07810635215969551,-0.2100347294496946,0.2522754800899191,-0.21365269294636727,-0.17211659328906426
